"Bridge360","136%","$6m","Software","Texas","Austin",58,
"Think Company","136%","$5.3m","IT Services","Pennsylvania","Philadelphia",42,
"Atlantis Mortgage","136%","$2.5m","Financial Services","Michigan","Detroit",18,
"Rhythm","136%","$5m","Advertising & Marketing","California","Los Angeles",29,
"Invenio Solutions","136%","$40.8m","Business Products & Services","Texas","Austin",537,
"The Rainmaker Group","136%","$28m","Software","Georgia","Atlanta",102,
"Accuro","136%","$4.3m","Human Resources","North Carolina","Raleigh-Cary NC",75,
"Luxury Divas","136%","$3.1m","Retail","New Jersey","Allentown-Bethlehem-Easton PA-NJ",13,
"Motive Interactive","136%","$19.1m","Advertising & Marketing","California","San Diego",23,
"Nuvento","136%","$5.2m","IT Services","Kansas","Kansas City MO-KS",55,
"EnableComp","136%","$5.4m","Health","Tennessee","Nashville",49,
"Structura","135%","$45.7m","Construction","Texas","Austin",96,
"The Boardroom Salon for Men","135%","$4.3m","Consumer Products & Services","Texas","Dallas",90,
"Pacific Shore Stones","135%","$35.4m","Construction","Texas","Austin",90,
"Real Estate Closing Solutions","135%","$2m","Real Estate","Florida","Orlando FL",10,
"America Choice RV","135%","$36.9m","Retail","Florida","Ocala FL",98,
"HealthLink Dimensions","135%","$4.3m","Business Products & Services","Georgia","Atlanta",13,
"IT Direct","135%","$3.2m","IT Services","Connecticut","Hartford-West Hartford-East Hartford CT",20,
"Carenet Healthcare Services","135%","$35.3m","Health","Texas","San Antonio TX",689,
"Sencha Naturals","135%","$3.2m","Manufacturing","California","Los Angeles",8,
"Einstein HR","135%","$27.3m","Human Resources","Georgia","Atlanta",2157,
"Kriser's Natural Pet","135%","$14.1m","Retail","California","Los Angeles",150,
"Synchrogenix A Certara Company","135%","$13.4m","Health","Delaware","Philadelphia",100,
"Elegante Custom Stone Boutique by Zicana","135%","$3m","Retail","New York","New York City",14,
"Progressive Coating","135%","$3.7m","Manufacturing","Illinois","Chicago",34,
"Partner's Consulting","134%","$5.5m","IT Services","Pennsylvania","Philadelphia",55,
"Everstaff International","134%","$23.8m","Human Resources","Ohio","Cleveland",51,
"Closet America","134%","$5.5m","Construction","Maryland","Washington DC",50,
"Research Square","134%","$16.5m","Education","North Carolina","Durham-Chapel Hill NC",118,
"The TharpeRobbins Company","134%","$192.5m","Business Products & Services","North Carolina","Hickory-Lenoir-Morganton NC",319,
"Gateway Commercial Finance","134%","$3.4m","Financial Services","Florida","Miami",12,
"TransTech IT Staffing","134%","$34.5m","Human Resources","Illinois","Chicago",239,
"Travelink","134%","$159.1m","Travel & Hospitality","Tennessee","Nashville",105,
"Davenport Group","134%","$8.9m","IT Services","Minnesota","Minneapolis",16,
"SingleHop","134%","$29.2m","IT Services","Illinois","Chicago",100,
"Powder X Coating Systems","134%","$4.5m","Manufacturing","Tennessee","Nashville",3,
"Navigator Management Partners","134%","$32.6m","IT Services","Ohio","Columbus OH",133,
"iVantage Group","134%","$8.6m","IT Services","Michigan","Detroit",79,
"PowerDMS","133%","$4.8m","Software","Florida","Orlando FL",47,
"Slice of Lime","133%","$2.2m","Software","Colorado","Boulder CO",17,
"Veritas Health","133%","$2.8m","Health","Illinois","Chicago",20,
"Meathead Movers","133%","$7.2m","Logistics & Transportation","California","San Luis Obispo-Paso Robles-Arroyo Grande CA",200,
"Security Industry Specialist","133%","$118.2m","Security","California","Los Angeles",3565,
"TentCraft","133%","$5.3m","Business Products & Services","Michigan","Traverse City MI",27,
"Prime Controls (Dayton OH)","133%","$2.7m","Manufacturing","Ohio","Dayton OH",13,
"Paylocity","133%","$77.2m","Human Resources","Illinois","Chicago",838,
"Falcon Asphalt Repair Equipment","133%","$6.1m","Manufacturing","Michigan","Bay City MI",40,
"TitleSmart","133%","$4.8m","Insurance","Minnesota","Minneapolis",34,
"US Micro Products","133%","$18.3m","Manufacturing","Texas","Austin",18,
"Enstoa","133%","$8m","Business Products & Services","New York","New York City",42,
"ITS Infinity Trading","133%","$14.6m","Logistics & Transportation","Arizona","Phoenix",43,
"Gen3 Marketing","133%","$5.4m","Advertising & Marketing","Pennsylvania","Philadelphia",22,
"Rottet Studio","133%","$11.2m","Construction","Texas","Houston",41,
"Insurance Applications Group","132%","$8.2m","Insurance","South Carolina","Greenville-Mauldin-Easley SC",24,
"Riviera Partners","132%","$13.9m","Human Resources","California","San Francisco",61,
"Northern Lights Post","132%","$16.4m","Media","New York","New York City",41,
"513 Ventures","132%","$3m","Consumer Products & Services","Ohio","Cincinnati",27,
"RF IDeas","132%","$33m","Computer Hardware","Illinois","Chicago",38,
"Ascent","132%","$12.2m","Engineering","Missouri","St. Louis MO-IL",134,
"Radius (Annapolis MD)","132%","$34.6m","Business Products & Services","Maryland","Baltimore",94,
"HWC","132%","$13.2m","Government Services","District of Columbia","Washington DC",60,
"Central Research","132%","$6.7m","Government Services","Arkansas","Fayetteville-Springdale-Rogers AR-MO",59,
"Visual Citi","132%","$13.2m","Manufacturing","New York","New York City",125,
"Snap Technology","132%","$2.2m","IT Services","Georgia","Atlanta",12,
"iCan Benefit Group","132%","$40.8m","Insurance","Florida","Miami",366,
"PowerON Services","132%","$24.4m","Computer Hardware","California","Sacramento--Arden-Arcade--Roseville CA",57,
"Lodging Source","132%","$9.5m","Travel & Hospitality","South Carolina","Charleston-North Charleston SC",10,
"Sage Age Strategies","132%","$4.5m","Advertising & Marketing","Pennsylvania","Williamsport PA",25,
"Overture Promotions","131%","$29.1m","Advertising & Marketing","Illinois","Chicago",104,
"Caxy Code Creative","131%","$2m","IT Services","Illinois","Chicago",12,
"Enjoy Life Foods","131%","$33m","Food & Beverage","Illinois","Chicago",99,
"Mavenspire","131%","$5.6m","IT Services","Maryland","Baltimore",16,
"Investar Holding","131%","$22.4m","Financial Services","Louisiana","Baton Rouge LA",171,
"IPS - Integrated Project Services","131%","$173.4m","Engineering","Pennsylvania","Philadelphia",721,
"Ingenium","131%","$8.8m","Manufacturing","California","San Diego",41,
"The Aramco Group","131%","$3.1m","Real Estate","California","San Diego",10,
"Ohio Real Title Agency","131%","$6.2m","Real Estate","Ohio","Cleveland",42,
"The Partners Group","131%","$18.7m","Insurance","Oregon","Portland OR",107,
"Surya","131%","$82.2m","Consumer Products & Services","Georgia","Calhoun GA",134,
"Travertine Mart","131%","$2.7m","Consumer Products & Services","Florida","Miami",6,
"Prep Sportswear","131%","$22.7m","Retail","Washington","Seattle",61,
"The Bowen Consulting Group","131%","$5.2m","Government Services","Virginia","Washington DC",90,
"Historical Emporium","131%","$7.1m","Retail","California","San Jose",15,
"VeriShip","131%","$4.6m","Logistics & Transportation","Kansas","Kansas City MO-KS",30,
"DC Group","131%","$28.1m","Energy","Minnesota","Minneapolis",140,
"Taggart International","130%","$6.2m","Logistics & Transportation","Missouri","Kansas City MO-KS",15,
"ESD","130%","$43.8m","Health","Ohio","Toledo OH",40,
"Cantey Technology","130%","$2.5m","IT Services","South Carolina","Charleston-North Charleston SC",17,
"Parts Town","130%","$78.6m","Food & Beverage","Illinois","Chicago",125,
"Packrite","130%","$17.7m","Manufacturing","North Carolina","Greensboro-High Point NC",64,
"Scrap Metal Services","130%","$409.4m","Manufacturing","Illinois","Chicago",800,
"Sage Environmental Consulting","130%","$46m","Environmental Services","Texas","Austin",200,
"DLA+ Architecture & Interior Design","130%","$3.6m","Engineering","Pennsylvania","Pittsburgh PA",27,
"agencyEA","130%","$16.8m","Advertising & Marketing","Illinois","Chicago",56,
"Taphandles","130%","$24.6m","Business Products & Services","Washington","Seattle",447,
"110 Consulting","130%","$16.2m","IT Services","Washington","Seattle",120,
"Snap Fitness","130%","$66.6m","Health","Minnesota","Minneapolis",421,
"Rotating Machinery Services","130%","$18.7m","Engineering","Pennsylvania","Allentown-Bethlehem-Easton PA-NJ",45,
"Proforma Diversified","130%","$2m","Advertising & Marketing","Texas","Austin",3,
"EdgeWebHosting","130%","$12.3m","IT Services","Maryland","Baltimore",47,
"Accelerated Claims","130%","$5.4m","Insurance","Georgia","Atlanta",80,
"M.S. Signs","130%","$4.2m","Manufacturing","New Jersey","New York City",23,
"HR Focal Point","130%","$8.9m","IT Services","Texas","Dallas",23,
"Nexus","130%","$471m","IT Services","California","Los Angeles",626,
"Bowman Consulting Group","130%","$73.8m","Engineering","Virginia","Washington DC",527,
"Business Information Technology Solutions","129%","$11.4m","IT Services","Virginia","Washington DC",45,
"NordicClick Interactive","129%","$2m","Advertising & Marketing","Minnesota","Minneapolis",13,
"Zerion Software","129%","$2m","Software","Virginia","Washington DC",19,
"Galen Healthcare Solutions","129%","$14.5m","Health","Illinois","Chicago",94,
"Cafe Grumpy","129%","$2.7m","Food & Beverage","New York","New York City",37,
"Velir","129%","$14.3m","IT Services","Massachusetts","Boston",99,
"Vision33","129%","$19.1m","Software","California","Los Angeles",66,
"DanniJo","129%","$3.7m","Retail","New York","New York City",10,
"MHD Enterprises","129%","$7m","Business Products & Services","Texas","Austin",33,
"Verndale","129%","$13m","Advertising & Marketing","Massachusetts","Boston",120,
"Balani Custom Clothiers","129%","$3.2m","Retail","Illinois","Chicago",19,
"Phone.com","129%","$7.6m","Telecommunications","New Jersey","New York City",45,
"Harbour Results","129%","$2.1m","Business Products & Services","Michigan","Detroit",10,
"Solstice Mobile","129%","$21.6m","Business Products & Services","Illinois","Chicago",142,
"ShipCompliant","129%","$7.1m","Software","Colorado","Boulder CO",40,
"HealthcareSource","129%","$40.2m","Health","Massachusetts","Boston",211,
"Institute for Corporate Productivity","129%","$4.8m","Business Products & Services","Washington","Seattle",31,
"Planet Fitness","129%","$211m","Health","New Hampshire","Boston",700,
"Gravity Payments","128%","$13m","Financial Services","Washington","Seattle",107,
"Cape Associates","128%","$31.4m","Construction","Massachusetts","Barnstable Town MA",125,
"ARGI Financial Group","128%","$9.9m","Financial Services","Kentucky","Louisville/Jefferson County KY-IN",63,
"ShipOffers","128%","$4.1m","Health","Colorado","Denver",14,
"Excelsior Defense","128%","$7.1m","Security","Florida","Tampa",230,
"Tom Ferry - Your Coach","128%","$10.5m","Business Products & Services","California","Los Angeles",48,
"InMoment","128%","$30.9m","Software","Utah","Salt Lake City",284,
"Central Park West Dentistry","128%","$4.7m","Health","New York","New York City",27,
"Claris Networks","128%","$16m","IT Services","Tennessee","Knoxville TN",68,
"Vino Volo","128%","$28.3m","Food & Beverage","California","San Francisco",288,
"Anita Goodesign","128%","$6.9m","Retail","North Carolina","Charlotte",38,
"ENS Group","128%","$10.9m","IT Services","Indiana","Fort Wayne IN",49,
"Alpha Net Consulting","127%","$10.4m","IT Services","California","San Jose",47,
"Deep River Snacks","127%","$16.4m","Food & Beverage","Connecticut","Hartford-West Hartford-East Hartford CT",20,
"DataSong","127%","$6m","Advertising & Marketing","California","San Francisco",58,
"The Vertex Companies","127%","$43.7m","Construction","Massachusetts","Boston",250,
"Andrew Christian","127%","$15.2m","Retail","California","Los Angeles",46,
"ClearStar","127%","$7.7m","Human Resources","Georgia","Atlanta",29,
"Diablo Flooring","127%","$2.9m","Retail","California","San Francisco",9,
"ESP IT","127%","$7.8m","IT Services","Minnesota","Minneapolis",80,
"Worthpoint","127%","$4.2m","Consumer Products & Services","Georgia","Atlanta",15,
"Edwards Project Solutions","127%","$8.5m","Business Products & Services","Maryland","Baltimore",44,
"Intermountain Electronics","127%","$68.6m","Manufacturing","Utah","Price UT",164,
"Brian Gavin Diamonds","126%","$10.7m","Retail","Texas","Houston",13,
"Global Business Solutions","126%","$11.4m","IT Services","Florida","Pensacola-Ferry Pass-Brent FL",122,
"IndSoft","126%","$17m","IT Services","Illinois","Chicago",135,
"Strong-Bridge","126%","$27.7m","Business Products & Services","Washington","Seattle",140,
"Top Flite Financial","126%","$26.2m","Financial Services","Michigan","Lansing-East Lansing MI",330,
"AFS","126%","$54.4m","Logistics & Transportation","Louisiana","Shreveport-Bossier City LA",275,
"Artemis IT","126%","$7.5m","IT Services","Florida","Palm Bay-Melbourne-Titusville FL",62,
"Prime Solutions","126%","$13.8m","Government Services","Maryland","Baltimore",57,
"Bird Rock Systems","126%","$10m","IT Services","California","San Diego",13,
"OriGen Biomedical","126%","$8.7m","Health","Texas","Austin",61,
"STS Aviation Group","126%","$165.6m","Logistics & Transportation","Florida","Port St. Lucie FL",1250,
"Centrify","126%","$45.3m","Software","California","San Jose",365,
"YapStone","126%","$88m","Financial Services","California","San Francisco",165,
"Canon Recruiting Group","126%","$10.7m","Human Resources","California","Los Angeles",1500,
"DPM Fragrance","126%","$12.7m","Manufacturing","Mississippi","Columbus MS",79,
"PCi Tec","126%","$69.7m","Government Services","Virginia",,20,
"MAG Trucks","126%","$7.6m","Business Products & Services","Missouri","Kansas City MO-KS",20,
"Hydra-Flex","126%","$5m","Manufacturing","Minnesota","Minneapolis",19,
"First Call Resolution","126%","$22.5m","Business Products & Services","Oregon","Roseburg OR",944,
"Creative Breakthroughs","125%","$27m","IT Services","Michigan","Detroit",65,
"Paragon Micro","125%","$98m","IT Services","Illinois","Chicago",61,
"Intouch Solutions (Overland Park KS)","125%","$67.7m","Health","Kansas","Kansas City MO-KS",460,
"Technology Resource Services","125%","$4.6m","IT Services","Florida","Miami",40,
"Salesify","125%","$7.4m","Business Products & Services","California","San Francisco",400,
"RICS Software","125%","$4.2m","Software","Indiana","Indianapolis IN",33,
"A1A Airport & Limousine Service","125%","$3.4m","Travel & Hospitality","Florida","Miami",13,
"Pathfinders","125%","$5.2m","Human Resources","Pennsylvania","Philadelphia",24,
"Mediassociates","125%","$6m","Advertising & Marketing","Connecticut","Bridgeport-Stamford-Norwalk CT",20,
"5Linx Enterprises","125%","$112.3m","Telecommunications","New York","Rochester NY",242,
"Piedmont Hoist & Crane","125%","$19m","Manufacturing","North Carolina","Greensboro-High Point NC",55,
"ADG Creative","125%","$10.4m","Advertising & Marketing","Maryland","Baltimore",70,
"GuideOne Insurance","124%","$1.1b","Insurance","Iowa","Des Moines-West Des Moines IA",718,
"Addison Group","124%","$166.3m","Human Resources","Illinois","Chicago",2091,
"Creative Lodging Solutions","124%","$100.5m","Travel & Hospitality","Kentucky","Lexington-Fayette KY",138,
"Revention","124%","$11.9m","Food & Beverage","Texas","Houston",65,
"Sorriso Technologies","124%","$2.9m","Software","Massachusetts","Boston",0,
"CCTV Security Pros","124%","$8.5m","Security","New Jersey","Philadelphia",13,
"Circuitronics","124%","$10.3m","Manufacturing","Texas","Dallas",65,
"Foliage","124%","$48m","Engineering","Massachusetts","Boston",425,
"Nitro","124%","$20m","Software","California","San Francisco",120,
"Groove Commerce","124%","$2.4m","Advertising & Marketing","Maryland","Baltimore",30,
"SportsSignup","124%","$4.1m","Software","New York","Albany-Schenectady-Troy NY",24,
"Made Ya Smile Dental","124%","$14m","Health","Texas","Houston",109,
"PeopleShare","123%","$57.9m","Human Resources","Pennsylvania","Reading PA",7982,
"cPrime","123%","$20.7m","IT Services","California","San Francisco",72,
"Sun Title Agency","123%","$4.1m","Real Estate","Michigan","Grand Rapids-Wyoming MI",41,
"USIT","123%","$22m","IT Services","Virginia","Washington DC",115,
"BSI ENGINEERING","123%","$14m","Engineering","Ohio","Cincinnati",94,
"Novus Medical Detox Centers","123%","$3.8m","Health","Florida","Tampa",34,
"Linium","123%","$57m","Business Products & Services","New York","New York City",563,
"Accuvant","123%","$350.1m","Security","Colorado","Denver",568,
"Lollicup USA","123%","$60m","Business Products & Services","California","Riverside-San Bernardino-Ontario CA",140,
"Supreme Lending","123%","$148.3m","Financial Services","Texas","Dallas",908,
"Quincy Bioscience","123%","$19.3m","Health","Wisconsin","Madison WI",65,
"Vantage Payments","123%","$2m","Financial Services","Arizona","Phoenix",6,
"Parallel HR Solutions","123%","$6.3m","Human Resources","Utah","Salt Lake City",41,
"Turn-key Technologies","123%","$9.9m","IT Services","New Jersey","New York City",25,
"Cumberland Consulting Group","123%","$40.3m","IT Services","Tennessee","Nashville",213,
"Bankers Healthcare Group","123%","$61.3m","Financial Services","Florida","Miami",177,
"Contemporary Staffing Solutions","123%","$104.5m","Human Resources","New Jersey","Philadelphia",65,
"Integrated Business Technologies","122%","$3.8m","IT Services","Oklahoma","Tulsa OK",26,
"ServerLIFT","122%","$4.7m","Manufacturing","Arizona","Phoenix",20,
"ClimbTech","122%","$3m","Manufacturing","Texas","Austin",12,
"Bat City Awards & Apparel","122%","$2m","Business Products & Services","Texas","Austin",12,
"GENEWIZ","122%","$41.4m","Health","New Jersey","New York City",652,
"Point & Pay","122%","$12.2m","Financial Services","Florida","Tampa",38,
"VanderHouwen & Associates","122%","$38.7m","IT Services","Oregon","Portland OR",333,
"IQR Consulting","122%","$2m","Financial Services","Virginia","Washington DC",9,
"Accurate Background","122%","$28m","Human Resources","California","Los Angeles",272,
"Saxum","122%","$5.5m","Advertising & Marketing","Oklahoma","Oklahoma City OK",35,
"T&G Constructors","122%","$36.4m","Construction","Florida","Orlando FL",70,
"Empyrean Benefit Solutions","122%","$33.5m","Human Resources","Texas","Houston",300,
"Zeon Solutions","122%","$14.8m","IT Services","Wisconsin","Milwaukee-Waukesha-West Allis WI",347,
"The Frontier Project","122%","$2.2m","Business Products & Services","Virginia","Richmond VA",26,
"Phone Power","122%","$17.2m","Telecommunications","California","Los Angeles",87,
"The Asylum","122%","$18m","Media","California","Los Angeles",33,
"Appliances Connection","122%","$115.6m","Consumer Products & Services","New York","New York City",50,
"AXIA Consulting","122%","$21.3m","IT Services","Ohio","Columbus OH",65,
"Aurico","122%","$12.6m","Human Resources","Illinois","Chicago",102,
"Baldwin Risk Partners","122%","$15.6m","Insurance","Florida","Tampa",180,
"Integrated Insight","121%","$2.6m","Business Products & Services","Florida","The Villages FL",7,
"Keste","121%","$33.1m","IT Services","Texas","Dallas",230,
"Anexinet","121%","$113m","IT Services","Pennsylvania","Philadelphia",225,
"Blue Armor Security Services","121%","$4.5m","Security","Texas","San Antonio TX",210,
"Alert Solutions","121%","$4.5m","Business Products & Services","Rhode Island","Providence-New Bedford-Fall River RI-MA",36,
"Residential Systems","121%","$3.4m","Consumer Products & Services","Colorado","Denver",20,
"Hiatus Spa + Retreat","121%","$4.2m","Consumer Products & Services","Texas","Dallas",98,
"E Group (Reston VA)","121%","$21.5m","Business Products & Services","Virginia","Washington DC",24,
"Red Moon Marketing","121%","$7.7m","Advertising & Marketing","North Carolina","Charlotte",25,
"Centroid","121%","$22.5m","Software","Michigan","Detroit",60,
"Cullum Homes","121%","$20.5m","Construction","Arizona","Phoenix",34,
"QCS Logistics","121%","$3.5m","Logistics & Transportation","Louisiana","New Orleans-Metairie LA",65,
"Redtail Technology","121%","$7.3m","Software","California","Sacramento CA",52,
"Concept Technology","121%","$5.3m","IT Services","Tennessee","Nashville",37,
"National Systems Consulting","121%","$23.3m","IT Services","Texas","Dallas",205,
"Katom Restaurant Supply","120%","$54.9m","Food & Beverage","Tennessee","Morristown TN",85,
"The Orchid Boutique","120%","$2.4m","Retail","Florida","Miami",13,
"Wildman Business Group","120%","$37.3m","Business Products & Services","Indiana","Warsaw IN",199,
"HomeSmart","120%","$109.6m","Real Estate","Arizona","Phoenix",40,
"ETTER Engineering Company","120%","$7.5m","Manufacturing","Connecticut","Hartford-West Hartford-East Hartford CT",26,
"Honey-Can-Do International","120%","$38.6m","Consumer Products & Services","Illinois","Chicago",85,
"Astir IT Solutions","120%","$26.6m","IT Services","New Jersey","New York City",250,
"Atrion","120%","$84.1m","IT Services","Rhode Island","Providence-Warwick RI-MA",227,
"RAMP","120%","$7.1m","Advertising & Marketing","Massachusetts","Boston",62,
"Signum Group","120%","$9m","Business Products & Services","Georgia","Atlanta",50,
"NT Concepts","120%","$34m","IT Services","Virginia","Washington DC",148,
"Predictive Service","120%","$14.1m","Business Products & Services","Ohio","Cleveland",118,
"CyberTex Institute of Technology","120%","$3.5m","Education","Texas","Austin",35,
"ExamSoft Worldwide","120%","$9.6m","Education","Texas","Dallas",15,
"Flooring Solutions","119%","$20.3m","Construction","Texas","Austin",35,
"Z Brand Group","119%","$3m","Advertising & Marketing","Pennsylvania","Pittsburgh PA",15,
"Liberty Technology","119%","$2.9m","IT Services","Georgia",,16,
"RMS Media Group","119%","$5.9m","Media","Massachusetts","Boston",17,
"ARG Back Office Services","119%","$3.8m","Human Resources","Florida","Tampa",3,
"KBA DOCUSYS","119%","$20.7m","Business Products & Services","California","San Francisco",84,
"Bottom Line Equipment","119%","$38.8m","Construction","Louisiana","New Orleans-Metairie LA",51,
"CPXi","119%","$111.4m","Advertising & Marketing","New York","New York City",145,
"Atlantic Partners","119%","$12.4m","Human Resources","Florida","Miami",35,
"Republica","119%","$11.9m","Advertising & Marketing","Florida","Miami",76,
"Which Wich Superior Sandwiches","119%","$11.1m","Food & Beverage","Texas","Dallas",2722,
"Trinity Insight","119%","$2.1m","Advertising & Marketing","Pennsylvania","Philadelphia",19,
"JWB Real Estate Capital","119%","$9.3m","Real Estate","Florida","Jacksonville FL",35,
"Strativity Group","119%","$5.8m","Business Products & Services","New Jersey","New York City",16,
"Metro Health","118%","$6.6m","Health","Florida","Orlando FL",24,
"BountyJobs","118%","$35.3m","Human Resources","New York","New York City",41,
"Orion Systems Integrators","118%","$68.1m","IT Services","New Jersey","New York City",1025,
"Dogtopia","118%","$5.6m","Consumer Products & Services","Virginia","Washington DC",88,
"Stone Brewing Co.","118%","$136.3m","Food & Beverage","California","San Diego",628,
"Substance Over Form","118%","$15.1m","Consumer Products & Services","California","Los Angeles",22,
"Data Dimensions","118%","$48.2m","Business Products & Services","Wisconsin","Janesville-Beloit WI",803,
"Saanvi Technologies","118%","$2.9m","IT Services","Michigan","Detroit",70,
"PCI Strategic Management","118%","$35.4m","Government Services","Maryland","Baltimore",151,
"DTI","118%","$257.4m","Business Products & Services","Georgia","Atlanta",2961,
"Foundant Technologies","118%","$2.1m","Software","Montana","Bozeman MT",21,
"HMS Worldwide","118%","$3.2m","Advertising & Marketing","North Carolina","Charlotte",23,
"Five Blocks","118%","$2.1m","Business Products & Services","New York","New York City",18,
"RKON Technologies","118%","$40.4m","IT Services","Illinois","Chicago",60,
"tasc Performance","118%","$5.4m","Consumer Products & Services","Louisiana","New Orleans-Metairie LA",16,
"ACT Dental","118%","$2.2m","Health","Kansas","Kansas City MO-KS",9,
"YourEncore","118%","$57.6m","Health","Indiana","Indianapolis IN",110,
"Nature's Variety","118%","$95.8m","Consumer Products & Services","Missouri","St. Louis MO-IL",210,
"YURZ","118%","$12.2m","Advertising & Marketing","California","Los Angeles",174,
"Crane Worldwide Logistics","118%","$574.7m","Logistics & Transportation","Texas","Houston",1294,
"Switchplace","118%","$16.6m","Travel & Hospitality","Texas","Dallas",24,
"Parker's","118%","$265.1m","Retail","Georgia","Savannah GA",385,
"DEB Construction","118%","$36.5m","Construction","California","Los Angeles",48,
"Achieve3000","118%","$58.1m","Education","New Jersey","New York City",267,
"A&I Fire and Water Restoration","117%","$21.5m","Construction","South Carolina","Myrtle Beach-Conway-North Myrtle Beach SC",47,
"INE","117%","$10m","Education","Washington","Seattle",45,
"Allied Associates International","117%","$14.4m","Government Services","Virginia","Washington DC",73,
"M33 Integrated","117%","$38.8m","Logistics & Transportation","South Carolina","Greenville-Mauldin-Easley SC",105,
"The Woodhouse Day Spas","117%","$37.5m","Travel & Hospitality","Texas","Victoria TX",900,
"Ticomix","117%","$9.1m","IT Services","Illinois","Rockford IL",57,
"Amotec","117%","$9.1m","Human Resources","Ohio","Cleveland",30,
"Harmony Home Health","117%","$2.3m","Health","Florida","Tampa",110,
"Stellar Development","117%","$9.9m","Construction","Florida","North Port-Sarasota-Bradenton FL",14,
"Interactive Education Concepts","117%","$3.9m","Education","California","Los Angeles",20,
"Ohio Power Tool","117%","$8.2m","Consumer Products & Services","Ohio","Columbus OH",17,
"Noble","117%","$13.2m","Health","Florida","Orlando FL",25,
"National Tax Search","117%","$8.7m","Real Estate","Illinois","Chicago",110,
"smokingpipes.com","117%","$9.7m","Retail","South Carolina","Myrtle Beach-Conway-North Myrtle Beach SC-NC",44,
"Merrick Systems","117%","$18.1m","Energy","Texas","Houston",60,
"Home Trends and Design","117%","$14.9m","Consumer Products & Services","Texas","Austin",25,
"AvAir","117%","$40.7m","Logistics & Transportation","Arizona","Phoenix",34,
"D&D Unlimited","116%","$4m","Advertising & Marketing","Florida","Orlando FL",6,
"BrightWave","116%","$3.3m","Advertising & Marketing","Georgia","Atlanta",25,
"Lead5 Media","116%","$33m","Advertising & Marketing","California","San Francisco",33,
"Recruit Veterans","116%","$4.4m","Government Services","Texas","Austin",56,
"Signature Systems Group","116%","$79.2m","Manufacturing","Texas","Dallas",123,
"AmeriCommerce","116%","$3.1m","Software","Texas","Beaumont-Port Arthur TX",31,
"Anytime Fitness","116%","$798.6m","Health","Minnesota","Minneapolis",140,
"InGenesis","116%","$111.6m","Business Products & Services","Texas","San Antonio TX",1600,
"Eye5 Mktg & Talent","116%","$2.1m","Advertising & Marketing","New York","New York City",5,
"DiGennaro Communications","116%","$5m","Advertising & Marketing","New York","New York City",29,
"Portent","116%","$5.4m","Advertising & Marketing","Washington","Seattle",48,
"Sales Optimizer","116%","$4.1m","Business Products & Services","Florida","Orlando FL",25,
"nLogic","116%","$14.5m","Government Services","Alabama","Huntsville AL",69,
"PM Pediatrics","116%","$18.1m","Health","New York","New York City",277,
"ApoCell","116%","$9.2m","Health","Texas","Houston",41,
"OpticsPlanet","116%","$168.6m","Retail","Illinois","Chicago",300,
"Dominion Digital","116%","$16.7m","Business Products & Services","Virginia","Richmond VA",57,
"PeriShip","115%","$18.1m","Logistics & Transportation","Connecticut","New Haven-Milford CT",25,
"AvePoint","115%","$78.4m","Software","New Jersey","New York City",1400,
"Happy Cog","115%","$5.3m","Business Products & Services","Pennsylvania","Philadelphia",33,
"Visual Connections","115%","$2.8m","Government Services","Maryland","Baltimore",11,
"Crane USA","115%","$26.5m","Manufacturing","Illinois","Chicago",16,
"Soft Tech Consulting","115%","$14.6m","Government Services","Virginia","Washington DC",110,
"Spire Investment Partners","115%","$22.7m","Financial Services","Virginia","Washington DC",28,
"Environmental Management & Planning Solutions","115%","$7m","Environmental Services","Colorado","Boulder CO",31,
"OMW","115%","$3m","Manufacturing","California","San Francisco",18,
"SaveOnResorts.com","115%","$7.3m","Travel & Hospitality","California","San Diego",75,
"PointSource","115%","$6.9m","Software","North Carolina","Raleigh NC",65,
"Fun and Function","115%","$2.6m","Retail","Pennsylvania","Philadelphia",4,
"Broad Street Realty","115%","$20.4m","Real Estate","Maryland","Washington DC",45,
"Netgain","115%","$13.2m","IT Services","Minnesota","St. Cloud MN",92,
"Max Technical Training","115%","$3.8m","IT Services","Ohio","Cincinnati",25,
"Xarisma","115%","$9.5m","Business Products & Services","Alabama","Huntsville AL",71,
"Nammo Composite Solutions","115%","$13.7m","Manufacturing","Utah","Salt Lake City",100,
"Nutricity","115%","$9.6m","Health","Massachusetts","Boston",15,
"Realgy","115%","$32m","Energy","Connecticut","Hartford-West Hartford-East Hartford CT",22,
"Richard Brady & Associates","115%","$42.7m","Engineering","California","San Diego",116,
"centrexIT","115%","$3.3m","IT Services","California","San Diego",30,
"Influence Central","115%","$6.3m","Advertising & Marketing","Massachusetts","Boston",37,
"Bodybuilding.com","115%","$420.4m","Retail","Idaho","Boise City-Nampa ID",488,
"Improving","115%","$27.4m","IT Services","Texas","Dallas",202,
"KEEPRS","115%","$9.1m","Retail","Minnesota","St. Cloud MN",28,
"Savantis Group","115%","$8.3m","IT Services","Pennsylvania","Philadelphia",30,
"BIAS","115%","$50m","IT Services","Georgia","Atlanta",93,
"EDM Americas","114%","$58.2m","IT Services","North Carolina","Scranton--Wilkes-Barre PA",507,
"Fortus Healthcare Resources","114%","$7.4m","Health","New York","Utica-Rome NY",70,
"Reinfro","114%","$8.4m","Manufacturing","Texas","Brownsville-Harlingen TX",450,
